日期,销量,浏览量,转化率,视频个数,直播个数,热推达人数,filename
20240521,2500~5000,24254,15%~20%,13,3,306,达多多_商品总体销量历史_ 【39.9一大箱130小包】辣卤零食礼盒盐津铺子18种大礼包休闲解馋
20240522,2500~5000,21028,15%~20%,13,5,297,达多多_商品总体销量历史_ 【39.9一大箱130小包】辣卤零食礼盒盐津铺子18种大礼包休闲解馋
20240523,2500~5000,18419,15%~20%,12,2,287,达多多_商品总体销量历史_ 【39.9一大箱130小包】辣卤零食礼盒盐津铺子18种大礼包休闲解馋
20240524,2500~5000,22914,15%~20%,10,4,254,达多多_商品总体销量历史_ 【39.9一大箱130小包】辣卤零食礼盒盐津铺子18种大礼包休闲解馋
20240525,2500~5000,21381,15%~20%,11,2,233,达多多_商品总体销量历史_ 【39.9一大箱130小包】辣卤零食礼盒盐津铺子18种大礼包休闲解馋
20240526,2500~5000,21749,15%~20%,8,0,276,达多多_商品总体销量历史_ 【39.9一大箱130小包】辣卤零食礼盒盐津铺子18种大礼包休闲解馋
20240527,2500~5000,31959,10%~15%,6,0,300,达多多_商品总体销量历史_ 【39.9一大箱130小包】辣卤零食礼盒盐津铺子18种大礼包休闲解馋
20240528,2500~5000,32533,15%~20%,4,0,309,达多多_商品总体销量历史_ 【39.9一大箱130小包】辣卤零食礼盒盐津铺子18种大礼包休闲解馋
20240529,2500~5000,25041,15%~20%,4,0,329,达多多_商品总体销量历史_ 【39.9一大箱130小包】辣卤零食礼盒盐津铺子18种大礼包休闲解馋
20240301,2500~5000,22805,15%~20%,51,121,796,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240302,2500~5000,21786,10%~15%,52,121,928,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240303,1000~2500,13673,15%~20%,53,91,1385,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240304,2500~5000,20371,15%~20%,59,125,1607,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240305,2500~5000,28072,15%~20%,56,133,2042,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240306,2500~5000,20309,15%~20%,59,134,2626,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240307,2500~5000,23667,15%~20%,57,148,2599,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240308,1000~2500,10050,15%~20%,57,123,2316,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240309,2500~5000,22735,15%~20%,60,108,3124,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240310,5000~7500,38424,15%~20%,77,123,3640,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240311,2500~5000,21729,15%~20%,67,131,3816,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240312,5000~7500,30088,15%~20%,78,128,4570,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240313,5000~7500,31727,15%~20%,76,126,3896,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240314,2500~5000,30166,15%~20%,83,128,3636,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240315,2500~5000,34114,10%~15%,85,119,3387,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240316,2500~5000,21046,15%~20%,80,128,3591,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240317,2500~5000,28723,15%~20%,76,126,3319,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240318,5000~7500,36300,10%~15%,79,128,3098,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240319,2500~5000,20783,15%~20%,89,146,3281,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240320,2500~5000,15861,15%~20%,81,149,3773,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240321,2500~5000,21460,15%~20%,82,141,3871,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240322,1000~2500,14841,15%~20%,84,123,4052,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240323,2500~5000,18255,15%~20%,89,131,4085,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240324,2500~5000,17121,15%~20%,82,128,4276,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240325,2500~5000,19025,15%~20%,90,126,4595,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240326,2500~5000,28907,10%~15%,82,143,28100,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240327,5000~7500,38350,10%~15%,85,160,34961,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240328,2500~5000,27134,10%~15%,84,151,17654,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240329,2500~5000,20363,10%~15%,86,151,15598,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240330,2500~5000,18272,10%~15%,86,148,10837,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240331,2500~5000,18161,15%~20%,89,150,20566,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240401,2500~5000,24868,15%~20%,84,146,18859,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240402,2500~5000,25171,15%~20%,82,169,13314,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240403,1000~2500,11112,15%~20%,84,147,11400,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240404,2500~5000,21938,15%~20%,72,109,21453,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240405,5000~7500,32257,15%~20%,64,144,9962,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240406,2500~5000,23021,15%~20%,61,137,11689,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240407,2500~5000,21838,15%~20%,75,140,8614,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240408,2500~5000,18510,15%~20%,66,165,8212,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240409,1000~2500,16360,10%~15%,68,191,8947,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240410,2500~5000,16952,15%~20%,68,198,8318,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240411,1000~2500,12291,15%~20%,64,207,8201,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240412,1000~2500,11405,10%~15%,71,202,5138,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240413,2500~5000,17411,15%~20%,67,185,8929,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240414,2500~5000,24889,15%~20%,67,193,9504,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240415,2500~5000,19714,15%~20%,66,188,6739,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240416,2500~5000,22218,15%~20%,78,183,5322,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240417,2500~5000,22243,15%~20%,66,157,5330,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240418,2500~5000,20884,15%~20%,67,123,5976,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240419,2500~5000,21812,15%~20%,58,125,4822,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240420,2500~5000,16671,15%~20%,61,114,6547,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240421,2500~5000,25877,15%~20%,56,120,3499,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240422,5000~7500,29731,15%~20%,57,164,4313,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240423,5000~7500,31761,15%~20%,29,164,5719,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240424,2500~5000,21919,15%~20%,62,40,4796,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240425,2500~5000,20593,15%~20%,57,2,6452,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240426,1000~2500,14013,15%~20%,46,10,9566,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240427,2500~5000,16991,15%~20%,41,2,8156,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240428,2500~5000,19430,15%~20%,41,16,7559,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240429,2500~5000,18022,15%~20%,45,5,9252,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240430,1000~2500,14391,10%~15%,45,1,9704,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240501,2500~5000,21459,15%~20%,35,1,7773,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240502,2500~5000,25154,15%~20%,26,7,5349,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240503,5000~7500,30755,15%~20%,38,4,4995,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240504,2500~5000,19679,15%~20%,21,8,3892,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240505,2500~5000,25355,15%~20%,23,16,3817,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240506,2500~5000,26064,15%~20%,35,29,6025,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240507,2500~5000,19592,15%~20%,31,10,5150,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240508,2500~5000,23373,15%~20%,30,12,5380,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240509,2500~5000,23417,15%~20%,41,12,4141,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240510,2500~5000,21172,15%~20%,33,17,4136,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240511,2500~5000,21966,10%~15%,38,20,7029,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240512,2500~5000,17121,10%~15%,28,22,5931,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240513,2500~5000,22355,10%~15%,28,21,4053,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240514,1000~2500,17421,10%~15%,30,23,7377,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240515,1000~2500,13455,10%~15%,27,21,6385,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240516,1000~2500,12247,10%~15%,32,21,6475,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240517,1000~2500,11346,10%~15%,28,13,5038,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240518,1000~2500,11467,10%~15%,18,23,9266,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240519,2500~5000,15416,15%~20%,16,17,11769,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240520,1000~2500,13687,10%~15%,16,21,10630,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240521,1000~2500,17073,10%~15%,12,26,11207,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240522,1000~2500,12918,15%~20%,10,21,10003,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240523,1000~2500,13405,10%~15%,8,13,5666,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240524,2500~5000,18387,10%~15%,7,22,2321,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240525,1000~2500,13350,10%~15%,7,16,1577,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240526,1000~2500,12018,10%~15%,3,7,2954,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240527,1000~2500,11693,10%~15%,5,0,4031,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240528,1000~2500,10709,10%~15%,1,0,2440,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
20240529,1000~2500,10439,10%~15%,0,0,2102,达多多_商品总体销量历史_0添加蔗糖冰皮绿豆饼新鲜发货配送网红早餐精选传统老式美味糕点
