日期,销量,浏览量,转化率,视频个数,直播个数,热推达人数,filename
20240424,2500~5000,10471,30%+,283,13,6591,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240425,5000~7500,13200,30%+,266,0,28784,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240426,2500~5000,10525,30%+,274,0,119012,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240427,2500~5000,8107,30%+,257,0,83881,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240428,2500~5000,9482,30%+,231,0,9510,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240429,2500~5000,10142,30%+,224,1,33506,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240430,2500~5000,9021,30%+,224,0,42854,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240501,2500~5000,9661,30%+,162,0,53227,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240502,2500~5000,10072,30%+,117,1,47160,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240503,2500~5000,8774,30%+,176,0,34673,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240504,2500~5000,9286,30%+,127,0,45071,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240505,2500~5000,10471,30%+,113,2,23776,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240506,2500~5000,11432,30%+,191,4,30500,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240507,2500~5000,8697,30%+,158,5,32499,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240508,2500~5000,9479,30%+,143,2,31399,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240509,2500~5000,10645,30%+,177,1,9451,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240510,2500~5000,10006,30%+,154,0,6824,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240511,2500~5000,8281,30%+,154,2,4725,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240512,5000~7500,10351,30%+,143,0,6877,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240513,2500~5000,11118,30%+,138,2,4540,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240514,2500~5000,9977,30%+,150,1,8277,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240515,2500~5000,9730,30%+,138,0,7834,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240516,2500~5000,8488,30%+,127,2,10860,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240517,1000~2500,6780,30%+,122,2,4903,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240518,1000~2500,6172,30%+,73,1,7056,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240519,2500~5000,6551,30%+,47,0,8731,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240520,2500~5000,6167,30%+,44,3,7958,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240521,2500~5000,7144,30%+,38,1,7718,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240522,2500~5000,6861,30%+,35,1,9819,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240523,2500~5000,8125,30%+,37,0,5964,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240524,5000~7500,8757,30%+,24,4,3081,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240525,2500~5000,7142,30%+,21,4,1630,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240526,2500~5000,7130,30%+,15,1,5887,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240527,2500~5000,6748,30%+,14,0,7483,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240528,2500~5000,8355,30%+,2,0,2042,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240529,2500~5000,7524,30%+,6,0,3488,达多多_商品总体销量历史_【30贴_9.99】叶黄素蒸汽眼罩缓解眼疲劳眼干涩睡觉热敷遮光护眼贴
20240301,2500~5000,23488,15%~20%,33,42,8993,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240302,5000~7500,30634,15%~20%,31,42,3718,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240303,5000~7500,29042,15%~20%,30,46,3577,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240304,5000~7500,28809,15%~20%,35,58,8573,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240305,2500~5000,27685,15%~20%,31,63,12351,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240306,2500~5000,28343,15%~20%,32,53,19568,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240307,2500~5000,21231,15%~20%,33,54,33525,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240308,5000~7500,34815,15%~20%,35,59,18341,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240309,2500~5000,17064,15%~20%,33,54,19578,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240310,2500~5000,20968,15%~20%,37,58,22556,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240311,2500~5000,16238,15%~20%,48,59,14932,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240312,2500~5000,17045,15%~20%,45,73,368,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240313,1000~2500,0,-,48,61,72,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240314,2500~5000,14645,15%~20%,49,2,2,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240315,2500~5000,14162,15%~20%,41,1,2,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240316,1000~2500,13362,15%~20%,42,1,1,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240317,2500~5000,16017,15%~20%,39,2,1,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240318,2500~5000,14299,15%~20%,36,1,3,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240319,2500~5000,13835,15%~20%,41,1,2,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240320,2500~5000,13854,15%~20%,38,1,1,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240321,1000~2500,10661,20%~25%,41,1,1,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240322,1000~2500,10950,20%~25%,36,1,2,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240323,1000~2500,10249,20%~25%,36,1,1,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240324,2500~5000,11044,20%~25%,40,1,2,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240325,2500~5000,11126,20%~25%,31,1,2,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240326,1000~2500,10979,20%~25%,34,1,1,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240327,1000~2500,11735,20%~25%,26,1,2,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240328,1000~2500,11744,15%~20%,35,1,1,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240329,1000~2500,10410,15%~20%,32,0,2,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240330,1000~2500,11335,20%~25%,33,2,1,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240331,2500~5000,11327,20%~25%,35,0,1,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240401,2500~5000,12731,20%~25%,34,1,1,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240402,2500~5000,18043,20%~25%,31,1,1,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240403,2500~5000,18971,15%~20%,36,1,1,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240404,2500~5000,14663,15%~20%,37,1,1,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240405,2500~5000,16745,15%~20%,37,1,1,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240406,2500~5000,15560,15%~20%,37,1,1,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240407,2500~5000,15852,15%~20%,37,1,1,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240408,2500~5000,13839,15%~20%,36,1,2,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240409,2500~5000,13626,15%~20%,34,1,1,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240410,2500~5000,15058,20%~25%,34,1,3,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240411,2500~5000,13523,20%~25%,35,1,4,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240412,2500~5000,11253,20%~25%,31,2,37,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240413,1000~2500,12179,20%~25%,29,5,45,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240414,2500~5000,14352,15%~20%,29,5,120,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240415,2500~5000,15495,20%~25%,50,12,30214,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240416,2500~5000,15017,20%~25%,55,16,36178,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240417,2500~5000,16212,20%~25%,52,12,26510,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240418,2500~5000,13861,20%~25%,52,10,24841,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240419,2500~5000,12612,15%~20%,46,14,19313,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240420,2500~5000,11203,20%~25%,29,7,18421,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240421,2500~5000,12628,20%~25%,47,8,24144,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240422,2500~5000,15664,20%~25%,49,15,23906,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240423,2500~5000,11720,20%~25%,15,18,22791,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240424,1000~2500,10340,20%~25%,43,3,16899,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240425,2500~5000,10709,25%~30%,40,0,6406,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240426,2500~5000,13142,20%~25%,37,0,19144,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240427,2500~5000,12688,20%~25%,43,1,40253,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240428,2500~5000,13220,20%~25%,42,0,43250,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240429,2500~5000,11985,20%~25%,26,0,41638,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240430,2500~5000,13629,20%~25%,21,0,35345,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240501,2500~5000,16784,20%~25%,20,0,34741,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240502,2500~5000,22166,15%~20%,8,0,14362,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240503,2500~5000,17412,20%~25%,24,0,15582,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240504,2500~5000,18986,20%~25%,7,0,26541,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240505,2500~5000,20471,20%~25%,18,1,23684,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240506,2500~5000,17056,20%~25%,21,2,41646,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240507,2500~5000,15128,20%~25%,17,0,43396,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240508,2500~5000,12357,20%~25%,16,1,44597,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240509,2500~5000,21666,20%~25%,27,2,13630,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240510,2500~5000,20406,20%~25%,26,2,10738,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
20240511,2500~5000,17086,20%~25%,26,1,35290,达多多_商品总体销量历史_【33年国货老牌】丽邦卷纸巾五层加厚5斤18大卷家用卫生纸木浆纸
